fr079,visual,na,136.808,0.819456,0.538379,0.948497,0.924721,0.741458
fr079,visual,na,141.808,0.843799,0.594255,0.946052,0.926549,0.745112
fr079,visual,na,147.19,0.843451,0.593037,0.945628,0.926549,0.746026
fr079,visual,na,152.339,0.844642,0.59201,0.946533,0.927097,0.748401
fr079,visual,na,157.821,0.84551,0.592121,0.947858,0.924904,0.746391
fr079,visual,na,163.481,0.846006,0.59356,0.947652,0.925452,0.74694
fr079,visual,na,170.818,0.846503,0.592683,0.948204,0.925452,0.747853
fr079,visual,na,176.589,0.846852,0.592683,0.948693,0.925452,0.747853
fr079,visual,na,181.512,0.825491,0.535227,0.94865,0.93002,0.757902
fr079,visual,na,186.642,0.849652,0.588715,0.95006,0.928924,0.757354
fr079,visual,na,192.698,0.849303,0.587977,0.950036,0.928558,0.756989
fr079,visual,na,198.432,0.861837,0.496422,0.951783,0.931299,0.829892
fr079,visual,na,203.71,0.869984,0.478478,0.954861,0.929289,0.841951
fr079,visual,na,208.923,0.872238,0.469665,0.954897,0.932761,0.850722
fr079,visual,na,213.976,0.853778,0.414725,0.954916,0.932395,0.851087
fr079,visual,na,219.18,0.872914,0.465681,0.955195,0.936963,0.856386
fr079,visual,na,224.575,0.873182,0.465116,0.955456,0.937694,0.857299
fr079,visual,na,230.015,0.873402,0.462766,0.955669,0.936781,0.857299
fr079,visual,na,234.821,0.874179,0.459807,0.956402,0.937511,0.859127
fr079,visual,na,240.049,0.874313,0.458468,0.956088,0.938973,0.861319
fr079,visual,na,245.556,0.874468,0.458468,0.956291,0.93879,0.861136
fr079,visual,na,250.884,0.874268,0.455724,0.956503,0.938242,0.861136
fr079,visual,na,256.626,0.876761,0.424207,0.957738,0.934953,0.868993
fr079,visual,na,261.508,0.878031,0.418465,0.958316,0.93605,0.872282
fr079,visual,na,266.925,0.878496,0.414338,0.958246,0.937511,0.875206
fr079,visual,na,271.836,0.878556,0.411837,0.957199,0.940435,0.879408
fr079,visual,na,277.187,0.864057,0.350389,0.959784,0.938973,0.881418
fr079,visual,na,282.178,0.879229,0.412042,0.960683,0.951398,0.88763
fr079,visual,na,287.525,0.857699,0.347124,0.960708,0.960351,0.897497
fr079,visual,na,292.83,0.859749,0.305376,0.961942,0.973689,0.921798
fr079,visual,na,298.355,0.862531,0.306941,0.964109,0.973141,0.921432
fr079,visual,na,303.431,0.888927,0.374831,0.964024,0.974968,0.924356
fr079,visual,na,308.907,0.889023,0.373984,0.964201,0.974237,0.923808
fr079,visual,na,314.365,0.889503,0.373478,0.964971,0.973689,0.92326
fr079,visual,na,319.655,0.889387,0.373641,0.96442,0.974603,0.924356
fr079,visual,na,324.825,0.889694,0.37415,0.964611,0.97442,0.924173
fr079,visual,na,329.878,0.889522,0.372789,0.964611,0.974237,0.924173
fr079,visual,na,335.102,0.889869,0.360724,0.964864,0.972958,0.925635
fr079,visual,na,340.364,0.889869,0.360724,0.964864,0.972958,0.925635
fr079,visual,na,345.76,0.893732,0.367668,0.966403,0.971496,0.924539
fr079,visual,na,351.353,0.895598,0.370478,0.967366,0.970583,0.923808
fr079,visual,na,357.988,0.849331,0.290926,0.967372,0.980815,0.92399
fr079,visual,na,363.606,0.850049,0.291745,0.967761,0.980632,0.923808
fr079,visual,na,368.724,0.850327,0.292019,0.967953,0.980449,0.923625
fr079,visual,na,374.139,0.850327,0.291627,0.967767,0.980632,0.92399
fr079,visual,na,380.132,0.850327,0.291627,0.967767,0.980632,0.92399
fr079,visual,na,385.139,0.885116,0.280677,0.96737,0.988306,0.951946
fr079,visual,na,390.704,0.85719,0.193248,0.965596,0.991595,0.961264
fr079,visual,na,395.678,0.855601,0.179641,0.9625,0.992143,0.964736
fr079,visual,na,401.566,0.887912,0.143617,0.966361,0.992509,0.977709
fr079,visual,na,406.786,0.889942,0.101338,0.966561,0.99324,0.983556
fr079,visual,na,411.889,0.901589,0.0752941,0.966286,0.997625,0.991778
fr079,visual,na,417.041,0.902785,0.0778302,0.967213,0.99799,0.991961
fr079,visual,na,422.566,0.890478,0.0363636,0.968068,0.998904,0.995615
fr079,visual,na,427.679,0.904145,0.0323383,0.968321,1.00018,0.997807
fr079,visual,na,433.46,0.905689,0.0325815,0.969564,0.998904,0.996528
fr079,visual,na,439.065,0.905999,0.0326633,0.969741,0.998721,0.996346
fr079,visual,na,444.279,0.906619,0.0326633,0.970453,0.99799,0.995615
fr079,visual,na,449.94,0.906635,0.0326633,0.970459,0.998173,0.995798
fr079,visual,na,458.621,0.906635,0.0326633,0.970459,0.998173,0.995798
