fr079,visual,na,185.274,0.818369,0.650399,0.941253,0.830806,0.562945
fr079,visual,na,190.265,0.771787,0.576909,0.936823,0.904075,0.607345
fr079,visual,na,195.323,0.774505,0.578909,0.934543,0.904988,0.614106
fr079,visual,na,200.304,0.729906,0.498185,0.93491,0.901882,0.625982
fr079,visual,na,205.305,0.728563,0.496886,0.93446,0.904257,0.627261
fr079,visual,na,210.299,0.729012,0.497047,0.935023,0.903892,0.627078
fr079,visual,na,215.368,0.735526,0.503515,0.934097,0.912479,0.637676
fr079,visual,na,220.37,0.730151,0.491128,0.934901,0.905171,0.637128
fr079,visual,na,225.882,0.730264,0.491128,0.935169,0.904988,0.636945
fr079,visual,na,231.891,0.73437,0.48868,0.936195,0.894939,0.638589
fr079,visual,na,240.884,0.735082,0.489825,0.933769,0.897862,0.642792
fr079,visual,na,245.857,0.735775,0.490141,0.933844,0.897862,0.643523
fr079,visual,na,250.845,0.737561,0.486719,0.932496,0.902796,0.655034
fr079,visual,na,255.896,0.738253,0.480649,0.930835,0.901334,0.663073
fr079,visual,na,260.874,0.726632,0.470708,0.930226,0.932213,0.678239
fr079,visual,na,270.378,0.728174,0.471029,0.930933,0.932395,0.679883
fr079,visual,na,275.427,0.740752,0.471863,0.929333,0.911931,0.685182
fr079,visual,na,280.424,0.741379,0.470948,0.929331,0.912845,0.68774
fr079,visual,na,285.428,0.741763,0.468257,0.930066,0.912114,0.68975
fr079,visual,na,290.432,0.742785,0.465839,0.930526,0.913576,0.694318
fr079,visual,na,295.451,0.742759,0.462382,0.929335,0.916316,0.700713
fr079,visual,na,303.079,0.743614,0.455959,0.93001,0.916499,0.707473
fr079,visual,na,307.977,0.743811,0.454037,0.93067,0.916499,0.708935
fr079,visual,na,312.982,0.743967,0.452247,0.930848,0.916682,0.710762
fr079,visual,na,318.95,0.74678,0.455686,0.931451,0.917413,0.711676
fr079,visual,na,323.934,0.746975,0.455763,0.931008,0.917595,0.712406
fr079,visual,na,331.498,0.746891,0.45551,0.929798,0.917047,0.713137
fr079,visual,na,337.601,0.747049,0.45551,0.930054,0.917047,0.713137
fr079,visual,na,342.607,0.747009,0.45551,0.930036,0.916865,0.712955
fr079,visual,na,354.521,0.747047,0.454806,0.930072,0.916499,0.71332
fr079,visual,na,361.574,0.747282,0.452753,0.930488,0.916316,0.714964
fr079,visual,na,369.079,0.732841,0.446534,0.93107,0.936963,0.715695
fr079,visual,na,385.57,0.746024,0.446642,0.931193,0.915037,0.716974
fr079,visual,na,392.575,0.746654,0.446782,0.931755,0.915403,0.717522
fr079,visual,na,399.194,0.793046,0.527317,0.931587,0.915951,0.718436
fr079,visual,na,405.083,0.79308,0.526829,0.931859,0.915951,0.718619
fr079,visual,na,413.652,0.79308,0.527086,0.931622,0.916134,0.718801
fr079,visual,na,418.506,0.793709,0.528117,0.931841,0.915768,0.718436
fr079,visual,na,427.123,0.793675,0.528117,0.931824,0.915586,0.718253
fr079,visual,na,433.162,0.794073,0.528117,0.932536,0.915037,0.717705
fr079,visual,na,443.287,0.794039,0.528376,0.932281,0.915037,0.717705
fr079,visual,na,449.181,0.794172,0.528376,0.932518,0.914855,0.717522
fr079,visual,na,455.165,0.794472,0.528376,0.933011,0.914672,0.71734
fr079,visual,na,463.198,0.794507,0.528376,0.933028,0.914855,0.717522
fr079,visual,na,470.239,0.794472,0.527914,0.933045,0.914672,0.717705
fr079,visual,na,475.191,0.794739,0.528172,0.933282,0.914489,0.717522
fr079,visual,na,484.696,0.800877,0.532035,0.932663,0.916865,0.727206
fr079,visual,na,490.7,0.802126,0.534643,0.931647,0.918692,0.729764
fr079,visual,na,497.699,0.80199,0.534643,0.931414,0.918875,0.729947
fr079,visual,na,506.759,0.755485,0.449104,0.930767,0.918875,0.731043
fr079,visual,na,511.701,0.755807,0.448971,0.930802,0.918692,0.731409
fr079,visual,na,516.748,0.755605,0.448971,0.930354,0.91924,0.731957
fr079,visual,na,521.772,0.755725,0.448488,0.930621,0.919057,0.73214
fr079,visual,na,531.347,0.796956,0.522564,0.929759,0.922346,0.736159
fr079,visual,na,537.879,0.797597,0.521514,0.928642,0.926366,0.742554
fr079,visual,na,547.311,0.760216,0.451729,0.929345,0.926,0.742189
fr079,visual,na,556.246,0.76151,0.453069,0.92982,0.925452,0.742006
fr079,visual,na,563.348,0.762095,0.453182,0.929363,0.924539,0.742372
fr079,visual,na,570.281,0.7623,0.453801,0.929116,0.924539,0.742372
fr079,visual,na,576.265,0.762179,0.453594,0.929116,0.924539,0.742372
fr079,visual,na,581.794,0.762217,0.453594,0.929134,0.924721,0.742554
fr079,visual,na,589.367,0.762156,0.45176,0.929151,0.92326,0.742737
fr079,visual,na,598.39,0.7624,0.451967,0.92938,0.923077,0.742554
fr079,visual,na,604.332,0.762644,0.451967,0.929838,0.922711,0.742189
fr079,visual,na,610.906,0.762362,0.451967,0.929363,0.922894,0.742372
fr079,visual,na,617.853,0.762156,0.451554,0.92938,0.923077,0.742554
fr079,visual,na,622.857,0.762156,0.451554,0.92938,0.923077,0.742554
fr079,visual,na,627.906,0.762156,0.451554,0.92938,0.923077,0.742554
fr079,visual,na,641.906,0.762522,0.45176,0.929838,0.922711,0.742189
fr079,visual,na,647.951,0.762812,0.451214,0.930313,0.921981,0.742006
fr079,visual,na,653.018,0.762568,0.451169,0.929643,0.922529,0.742737
fr079,visual,na,658.886,0.762652,0.450917,0.929872,0.922163,0.742554
fr079,visual,na,664.947,0.762538,0.450413,0.929855,0.921615,0.742372
fr079,visual,na,674.461,0.762867,0.450575,0.930084,0.92125,0.742189
fr079,visual,na,683.506,0.762538,0.449908,0.929889,0.921615,0.742737
fr079,visual,na,688.469,0.762783,0.450115,0.930118,0.921432,0.742554
fr079,visual,na,694.476,0.762652,0.449908,0.929941,0.922163,0.743285
fr079,visual,na,705.004,0.762652,0.449908,0.929941,0.922163,0.743285
fr079,visual,na,710.533,0.762652,0.449908,0.929941,0.922163,0.743285
fr079,visual,na,720.029,0.762614,0.449402,0.929958,0.921981,0.743468
fr079,visual,na,729.516,0.762812,0.449402,0.930221,0.922163,0.743651
fr079,visual,na,734.574,0.762935,0.449402,0.93045,0.921981,0.743468
fr079,visual,na,739.577,0.763133,0.449055,0.930307,0.922529,0.744564
fr079,visual,na,746.107,0.799228,0.517039,0.929149,0.922711,0.745295
fr079,visual,na,752.132,0.799564,0.517572,0.929236,0.923808,0.746209
fr079,visual,na,759.139,0.800034,0.516818,0.929795,0.923808,0.74694
fr079,visual,na,765.556,0.801614,0.517723,0.930984,0.922711,0.746574
fr079,visual,na,775.18,0.80232,0.518001,0.931751,0.923077,0.74694
fr079,visual,na,781.15,0.766613,0.450493,0.930959,0.924356,0.748949
fr079,visual,na,787.038,0.765876,0.449602,0.930295,0.924904,0.74968
fr079,visual,na,795.636,0.76579,0.449812,0.929859,0.925452,0.750228
fr079,visual,na,805.154,0.765753,0.449812,0.929842,0.925269,0.750046
fr079,visual,na,812.808,0.76563,0.449812,0.929615,0.925452,0.750228
fr079,visual,na,817.669,0.765668,0.449037,0.929684,0.925635,0.750959
fr079,visual,na,824.657,0.76633,0.449153,0.930363,0.924721,0.750411
fr079,visual,na,830.68,0.767084,0.448373,0.931437,0.925269,0.751507
fr079,visual,na,840.757,0.728614,0.406721,0.930842,0.945368,0.752969
fr079,visual,na,847.275,0.767625,0.448554,0.931035,0.925269,0.752421
fr079,visual,na,852.72,0.767748,0.448767,0.931035,0.925269,0.752421
fr079,visual,na,865.705,0.767711,0.448767,0.931018,0.925087,0.752238
fr079,visual,na,873.321,0.767797,0.448767,0.931227,0.924721,0.751873
fr079,visual,na,879.781,0.76792,0.448669,0.931035,0.924904,0.752421
fr079,visual,na,886.277,0.768044,0.44931,0.930583,0.925269,0.752786
fr079,visual,na,893.324,0.76813,0.449524,0.930566,0.925087,0.752604
fr079,visual,na,900.838,0.767895,0.449524,0.930289,0.924721,0.752238
fr079,visual,na,907.866,0.768265,0.449738,0.930741,0.924356,0.751873
fr079,visual,na,912.804,0.768265,0.449476,0.930758,0.924356,0.752056
fr079,visual,na,922.329,0.76855,0.44969,0.931001,0.924356,0.752056
fr079,visual,na,928.313,0.768785,0.448638,0.931344,0.924721,0.753152
fr079,visual,na,944.358,0.768785,0.448638,0.931344,0.924721,0.753152
fr079,visual,na,958.884,0.768785,0.448638,0.931344,0.924721,0.753152
fr079,visual,na,964.87,0.768909,0.448638,0.93157,0.924539,0.752969
fr079,visual,na,973.465,0.769033,0.448638,0.931796,0.924356,0.752786
fr079,visual,na,980.389,0.769576,0.441703,0.932293,0.927828,0.761009
fr079,visual,na,988.946,0.770305,0.441962,0.93239,0.928376,0.762105
fr079,visual,na,998.39,0.771282,0.442551,0.933126,0.928376,0.762288
fr079,visual,na,1005.44,0.771282,0.442551,0.933126,0.928376,0.762288
fr079,visual,na,1011.44,0.771195,0.442551,0.932918,0.928741,0.762653
fr079,visual,na,1017.45,0.771479,0.442767,0.933158,0.928741,0.762653
fr079,visual,na,1023.5,0.771516,0.441951,0.933222,0.928924,0.763384
fr079,visual,na,1031.96,0.77153,0.442167,0.933174,0.928376,0.762836
fr079,visual,na,1038.47,0.77158,0.441838,0.933174,0.92801,0.762836
fr079,visual,na,1053.96,0.771543,0.441565,0.933174,0.927828,0.762836
fr079,visual,na,1063.01,0.770187,0.422397,0.934214,0.945916,0.788781
fr079,visual,na,1067.95,0.770807,0.421914,0.933441,0.946099,0.790608
fr079,visual,na,1076.97,0.776414,0.378424,0.935132,0.943358,0.81966
fr079,visual,na,1083.56,0.782587,0.337803,0.93547,0.929107,0.83245
fr079,visual,na,1089.52,0.786937,0.324343,0.936235,0.927462,0.839576
fr079,visual,na,1099.05,0.788763,0.313914,0.939046,0.926,0.842317
fr079,visual,na,1106.59,0.745998,0.28784,0.939696,0.94482,0.842317
fr079,visual,na,1112.57,0.747712,0.285418,0.94016,0.946282,0.845788
fr079,visual,na,1118.19,0.74779,0.280858,0.939785,0.947743,0.849625
fr079,visual,na,1126.63,0.74901,0.282051,0.940709,0.949022,0.850539
fr079,visual,na,1132.52,0.792263,0.298859,0.940295,0.930386,0.853828
fr079,visual,na,1138.07,0.824597,0.359415,0.940321,0.930568,0.854193
fr079,visual,na,1146.09,0.824597,0.359415,0.940321,0.930568,0.854193
fr079,visual,na,1152.01,0.824345,0.358555,0.940145,0.930934,0.854741
fr079,visual,na,1159.73,0.824396,0.358555,0.940308,0.930203,0.854011
fr079,visual,na,1166.2,0.824931,0.358864,0.940899,0.929472,0.85328
fr079,visual,na,1171.24,0.825498,0.359483,0.941302,0.929107,0.852914
fr079,visual,na,1176.16,0.825953,0.359483,0.94192,0.928741,0.852549
fr079,visual,na,1185.66,0.793375,0.298571,0.940826,0.934771,0.858396
fr079,visual,na,1193.65,0.793703,0.298785,0.941051,0.934953,0.858579
fr079,visual,na,1201.67,0.793737,0.298785,0.941064,0.935136,0.858761
fr079,visual,na,1208.18,0.793737,0.298785,0.941064,0.935136,0.858761
fr079,visual,na,1217.69,0.793833,0.298785,0.941252,0.934771,0.858396
fr079,visual,na,1224.23,0.793867,0.298785,0.941264,0.934953,0.858579
fr079,visual,na,1231.76,0.793867,0.297781,0.941289,0.934953,0.858944
fr079,visual,na,1237.36,0.793737,0.297781,0.941089,0.935136,0.859127
fr079,visual,na,1242.22,0.793963,0.297994,0.941277,0.934771,0.858761
fr079,visual,na,1249.68,0.728277,0.26734,0.941552,0.966015,0.859675
fr079,visual,na,1259.78,0.728646,0.267126,0.941814,0.966563,0.860406
fr079,visual,na,1272.3,0.785875,0.29901,0.942312,0.944272,0.861502
fr079,visual,na,1280.81,0.786001,0.297619,0.942548,0.944089,0.861867
fr079,visual,na,1287.35,0.786001,0.297816,0.942348,0.944272,0.86205
fr079,visual,na,1297.9,0.78638,0.298013,0.942748,0.943906,0.861685
fr079,visual,na,1305.92,0.786472,0.298013,0.942936,0.943541,0.861319
fr079,visual,na,1312.33,0.786472,0.298013,0.942936,0.943541,0.861319
fr079,visual,na,1317.34,0.78654,0.298013,0.94296,0.943906,0.861685
fr079,visual,na,1322.34,0.78654,0.298013,0.94296,0.943906,0.861685
fr079,visual,na,1329.37,0.786667,0.298013,0.94316,0.943724,0.861502
fr079,visual,na,1334.36,0.786917,0.300132,0.943232,0.945734,0.862598
fr079,visual,na,1339.46,0.786917,0.300132,0.943232,0.945734,0.862598
fr079,visual,na,1348.39,0.786378,0.297956,0.943256,0.945551,0.862964
fr079,visual,na,1357.93,0.787248,0.290799,0.942773,0.947561,0.868445
fr079,visual,na,1366.84,0.799473,0.269585,0.9442,0.935136,0.871003
fr079,visual,na,1371.99,0.799671,0.269231,0.944235,0.935502,0.871551
fr079,visual,na,1378.99,0.799704,0.265842,0.944166,0.936598,0.873744
fr079,visual,na,1385.45,0.799737,0.264341,0.944015,0.936963,0.874657
fr079,visual,na,1390.92,0.790848,0.271701,0.944456,0.945368,0.875023
fr079,visual,na,1396.89,0.791358,0.271762,0.944665,0.945185,0.875023
fr079,visual,na,1402.5,0.791042,0.271378,0.944491,0.945734,0.875571
fr079,visual,na,1407.44,0.791237,0.270405,0.944155,0.946464,0.87685
fr079,visual,na,1413.43,0.791559,0.268188,0.944236,0.94683,0.878129
fr079,visual,na,1419.22,0.791559,0.268188,0.944236,0.94683,0.878129
fr079,visual,na,1424.97,0.791526,0.267666,0.944236,0.946647,0.878129
fr079,visual,na,1434.01,0.791398,0.267666,0.94404,0.94683,0.878312
fr079,visual,na,1439,0.791901,0.269751,0.944168,0.949571,0.880322
fr079,visual,na,1448.5,0.792377,0.267241,0.943846,0.949753,0.881783
fr079,visual,na,1457.56,0.802396,0.25498,0.944399,0.942445,0.883976
fr079,visual,na,1462.54,0.802396,0.25498,0.944399,0.942445,0.883976
fr079,visual,na,1467.54,0.802133,0.252598,0.944054,0.94281,0.885072
fr079,visual,na,1473.06,0.803219,0.251816,0.944112,0.942993,0.885986
fr079,visual,na,1480.15,0.80487,0.253247,0.945109,0.942445,0.885438
fr079,visual,na,1485.05,0.805747,0.256659,0.945991,0.944455,0.886351
fr079,visual,na,1490.05,0.837972,0.313745,0.946425,0.944272,0.886717
fr079,visual,na,1495.09,0.838346,0.313686,0.946609,0.943724,0.886351
fr079,visual,na,1500.06,0.802361,0.26356,0.947066,0.95359,0.890554
fr079,visual,na,1506.09,0.807686,0.258039,0.947315,0.953408,0.894756
fr079,visual,na,1513.63,0.807548,0.259408,0.947325,0.954139,0.894939
fr079,visual,na,1518.58,0.80758,0.259408,0.947336,0.954321,0.895122
fr079,visual,na,1526.59,0.80837,0.268139,0.947572,0.961264,0.899141
fr079,visual,na,1535.65,0.80861,0.266983,0.947528,0.96364,0.901882
fr079,visual,na,1543.75,0.809976,0.258635,0.948089,0.966929,0.908094
fr079,visual,na,1550.75,0.811306,0.237583,0.949392,0.969487,0.917047
fr079,visual,na,1557.2,0.811408,0.230576,0.949247,0.972045,0.921615
fr079,visual,na,1565.7,0.811859,0.230769,0.949643,0.972045,0.921615
fr079,visual,na,1571.23,0.812751,0.23135,0.950536,0.970217,0.919788
fr079,visual,na,1576.32,0.813393,0.23135,0.951331,0.970217,0.919788
fr079,visual,na,1585.21,0.806493,0.221331,0.95136,0.970766,0.920336
fr079,visual,na,1592.27,0.806744,0.218196,0.951635,0.971314,0.921798
fr079,visual,na,1598.71,0.805525,0.217322,0.950713,0.972593,0.923077
fr079,visual,na,1605.76,0.805939,0.217671,0.950911,0.972593,0.923077
fr079,visual,na,1615.28,0.80597,0.217671,0.95092,0.972775,0.92326
fr079,visual,na,1622.78,0.806354,0.217846,0.951297,0.97241,0.922894
fr079,visual,na,1629.27,0.806293,0.217216,0.951287,0.972045,0.922711
fr079,visual,na,1636.79,0.806262,0.217216,0.951277,0.971862,0.922529
fr079,visual,na,1645.83,0.806575,0.218372,0.950949,0.973324,0.923808
fr079,visual,na,1652.82,0.806831,0.217111,0.951345,0.972958,0.923808
fr079,visual,na,1658.82,0.807057,0.217111,0.951712,0.97241,0.92326
fr079,visual,na,1667.33,0.807277,0.217111,0.951929,0.972775,0.923625
fr079,visual,na,1673.37,0.807118,0.217111,0.951731,0.972775,0.923625
fr079,visual,na,1678.83,0.807118,0.217111,0.951731,0.972775,0.923625
fr079,visual,na,1684.36,0.807118,0.217111,0.951731,0.972775,0.923625
fr079,visual,na,1689.34,0.807118,0.217111,0.951731,0.972775,0.923625
fr079,visual,na,1696.36,0.807246,0.217286,0.951731,0.972775,0.923625
fr079,visual,na,1705.36,0.807503,0.217638,0.951731,0.972775,0.923625
fr079,visual,na,1711.37,0.807503,0.217638,0.951731,0.972775,0.923625
fr079,visual,na,1717.91,0.807472,0.217638,0.951721,0.972593,0.923442
fr079,visual,na,1725.87,0.807601,0.217004,0.951919,0.97241,0.923442
fr079,visual,na,1732.44,0.807986,0.216721,0.952117,0.972227,0.923442
fr079,visual,na,1737.98,0.808017,0.216721,0.952127,0.97241,0.923625
fr079,visual,na,1743.98,0.808145,0.216721,0.952315,0.972227,0.923442
fr079,visual,na,1750.43,0.808115,0.215622,0.952136,0.972227,0.923808
fr079,visual,na,1757.55,0.80776,0.20871,0.951498,0.973141,0.926731
fr079,visual,na,1763.46,0.807564,0.205446,0.951191,0.973872,0.928376
fr079,visual,na,1770.51,0.807564,0.205446,0.951191,0.973872,0.928376
fr079,visual,na,1775.47,0.807564,0.205446,0.951191,0.973872,0.928376
fr079,visual,na,1780.48,0.807564,0.205446,0.951191,0.973872,0.928376
fr079,visual,na,1790.04,0.807564,0.205446,0.951191,0.973872,0.928376
fr079,visual,na,1799,0.807692,0.205615,0.951191,0.973872,0.928376
fr079,visual,na,1804.02,0.808237,0.206297,0.9512,0.974054,0.928558
fr079,visual,na,1810,0.809008,0.206839,0.951023,0.974237,0.928924
fr079,visual,na,1817.01,0.811821,0.208968,0.952147,0.972958,0.927828
fr079,visual,na,1821.99,0.81247,0.209322,0.952709,0.97241,0.927279
fr079,visual,na,1826.98,0.81338,0.210213,0.953085,0.972045,0.926914
fr079,visual,na,1835.54,0.81351,0.210392,0.953085,0.972045,0.926914
fr079,visual,na,1845.01,0.813641,0.209898,0.953094,0.972045,0.927097
fr079,visual,na,1850.13,0.820736,0.220036,0.953094,0.972045,0.927097
fr079,visual,na,1862.6,0.820736,0.220036,0.953094,0.972045,0.927097
fr079,visual,na,1869.08,0.820529,0.219839,0.952925,0.972593,0.927645
fr079,visual,na,1877.61,0.820633,0.219839,0.953103,0.972227,0.927279
fr079,visual,na,1884.67,0.820662,0.219839,0.953113,0.97241,0.927462
fr079,visual,na,1891.64,0.82072,0.219839,0.953131,0.972775,0.927828
fr079,visual,na,1896.68,0.82072,0.219839,0.953131,0.972775,0.927828
fr079,visual,na,1905.7,0.820852,0.219839,0.953319,0.972593,0.927645
fr079,visual,na,1912.17,0.820823,0.219839,0.95331,0.97241,0.927462
fr079,visual,na,1919.17,0.820823,0.219839,0.95331,0.97241,0.927462
fr079,visual,na,1927.19,0.820956,0.219839,0.953498,0.972227,0.927279
fr079,visual,na,1933.66,0.820956,0.219839,0.953498,0.972227,0.927279
fr079,visual,na,1938.72,0.820956,0.219839,0.953498,0.972227,0.927279
fr079,visual,na,1943.69,0.820956,0.219141,0.953507,0.972227,0.927462
fr079,visual,na,1949.68,0.820956,0.219141,0.953507,0.972227,0.927462
fr079,visual,na,1958.22,0.820956,0.219141,0.953507,0.972227,0.927462
fr079,visual,na,1966.27,0.821088,0.219141,0.953695,0.972045,0.927279
fr079,visual,na,1971.25,0.821088,0.219141,0.953695,0.972045,0.927279
fr079,visual,na,1980.17,0.821088,0.219141,0.953695,0.972045,0.927279
fr079,visual,na,1988.23,0.821088,0.219141,0.953695,0.972045,0.927279
fr079,visual,na,1993.25,0.821088,0.219141,0.953695,0.972045,0.927279
fr079,visual,na,1998.28,0.821296,0.212996,0.953946,0.971496,0.928376
fr079,visual,na,2004.26,0.817019,0.195035,0.953942,0.97643,0.936232
fr079,visual,na,2013.23,0.807813,0.164835,0.953613,0.988854,0.953225
fr079,visual,na,2021.29,0.806442,0.146758,0.953568,0.991595,0.960168
fr079,visual,na,2034.32,0.806437,0.146029,0.953431,0.992509,0.961264
fr079,visual,na,2040.77,0.807094,0.141997,0.953855,0.992326,0.962178
fr079,visual,na,2045.87,0.807214,0.138408,0.953753,0.99324,0.964005
fr079,visual,na,2052.84,0.80722,0.134263,0.953409,0.992874,0.964736
fr079,visual,na,2059.46,0.806993,0.131993,0.952939,0.994336,0.966746
fr079,visual,na,2065.78,0.807435,0.129825,0.953488,0.993422,0.96638
fr079,visual,na,2071.87,0.807944,0.12511,0.954588,0.991595,0.96565
fr079,visual,na,2077.92,0.808179,0.106594,0.954717,0.989951,0.96839
fr079,visual,na,2094.91,0.80945,0.0799624,0.954393,0.993057,0.977526
fr079,visual,na,2101.4,0.810549,0.0702599,0.953809,0.994336,0.980998
fr079,visual,na,2107.41,0.81014,0.0620155,0.9537,0.994336,0.982642
fr079,visual,na,2113.37,0.817509,0.0609504,0.953557,0.994336,0.983556
fr079,visual,na,2120.55,0.817824,0.0609504,0.953929,0.994336,0.983556
fr079,visual,na,2127.39,0.81791,0.0646817,0.953997,0.996528,0.985017
fr079,visual,na,2133.42,0.820703,0.0502674,0.953806,0.997442,0.988854
fr079,visual,na,2145.99,0.821058,0.038961,0.954144,0.998721,0.992143
fr079,visual,na,2151.98,0.821845,0.0390032,0.954889,0.998904,0.992326
fr079,visual,na,2157.54,0.822103,0.0390032,0.95524,0.998538,0.991961
fr079,visual,na,2165.52,0.821946,0.0390032,0.955056,0.998538,0.991961
fr079,visual,na,2172.04,0.822492,0.0390879,0.955416,0.998356,0.991778
fr079,visual,na,2179.98,0.822446,0.0369164,0.955633,0.998721,0.992509
fr079,visual,na,2192.55,0.759367,0.0220538,0.95621,0.998904,0.993057
fr079,visual,na,2199.15,0.756835,0.0156783,0.956482,0.999269,0.995067
fr079,visual,na,2204.49,0.76781,0.0153397,0.956721,1.00018,0.996346
fr079,visual,na,2210.07,0.823899,0.0221239,0.956745,1.00055,0.996894
fr079,visual,na,2216.55,0.823594,0.0188679,0.956267,1.00164,0.998538
fr079,visual,na,2222.57,0.823825,0.0188679,0.956609,1.0011,0.99799
fr079,visual,na,2232.06,0.823825,0.0188889,0.956434,1.00128,0.998173
fr079,visual,na,2238.59,0.824705,0.0189732,0.956952,1.00055,0.997442
fr079,visual,na,2244.13,0.825224,0.0189732,0.957654,0.999817,0.996711
fr079,visual,na,2254.09,0.825484,0.0189944,0.957829,0.999635,0.996528
fr079,visual,na,2260.64,0.825354,0.0189944,0.957654,0.999817,0.996711
fr079,visual,na,2274.7,0.825354,0.0189944,0.957654,0.999817,0.996711
fr079,visual,na,2281.71,0.825875,0.0189944,0.958356,0.999086,0.99598
fr079,visual,na,2290.62,0.825977,0.0189944,0.958525,0.998721,0.995615
fr079,visual,na,2295.75,0.826005,0.0189944,0.958532,0.998904,0.995798
fr079,visual,na,2301.67,0.826005,0.0189944,0.958532,0.998904,0.995798
fr079,visual,na,2308.14,0.825875,0.0189944,0.958356,0.999086,0.99598
fr079,visual,na,2315.75,0.825744,0.0189944,0.95818,0.999269,0.996163
fr079,visual,na,2321.71,0.825744,0.0189944,0.95818,0.999269,0.996163
fr079,visual,na,2326.77,0.825744,0.0189944,0.95818,0.999269,0.996163
fr079,visual,na,2331.73,0.825744,0.0189944,0.95818,0.999269,0.996163
fr079,visual,na,2341.23,0.825744,0.0189944,0.95818,0.999269,0.996163
fr079,visual,na,2346.19,0.825744,0.0189944,0.95818,0.999269,0.996163
fr079,visual,na,2351.26,0.825744,0.0189944,0.95818,0.999269,0.996163
fr079,visual,na,2356.23,0.825744,0.0189944,0.95818,0.999269,0.996163
fr079,visual,na,2379.26,0.825744,0.0189944,0.95818,0.999269,0.996163
fr079,visual,na,0.17583,0.888144,0.747475,0.950223,0.32706,0.245935
fr079,visual,na,2.98509,0.880356,0.77437,0.947368,0.39302,0.263841
fr079,visual,na,8.67088,0.834183,0.704694,0.944475,0.526585,0.32907
fr079,visual,na,14.6551,0.808476,0.654163,0.934579,0.750046,0.488763
fr079,visual,na,20.1891,0.816797,0.648721,0.940768,0.816371,0.552165
fr079,visual,na,25.2313,0.775392,0.578848,0.927129,0.903344,0.624338
fr079,visual,na,30.5856,0.812251,0.639948,0.926822,0.904075,0.634204
fr079,visual,na,36.3246,0.815631,0.629683,0.919506,0.920519,0.680979
fr079,visual,na,42.3453,0.818463,0.622434,0.920942,0.925087,0.697972
fr079,visual,na,47.5449,0.790859,0.549622,0.920979,0.929289,0.716792
fr079,visual,na,52.8629,0.791757,0.546845,0.922293,0.926183,0.717157
fr079,visual,na,58.1189,0.791099,0.541267,0.923311,0.925635,0.719532
fr079,visual,na,64.2744,0.822452,0.602606,0.925025,0.924173,0.721359
fr079,visual,na,69.7562,0.823306,0.603702,0.925513,0.923808,0.721177
fr079,visual,na,75.0011,0.823672,0.603702,0.92618,0.922894,0.720263
fr079,visual,na,80.2726,0.82694,0.606924,0.926196,0.92399,0.725379
fr079,visual,na,85.7654,0.798322,0.536008,0.925299,0.924173,0.733784
fr079,visual,na,91.708,0.797494,0.533299,0.923913,0.928376,0.739631
fr079,visual,na,97.1286,0.831037,0.602732,0.925944,0.925635,0.740179
fr079,visual,na,102.381,0.832547,0.604055,0.9273,0.92399,0.7389
