/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,0,1,1,1,0.0975729,0.0894827
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,1,1,1,1,0.101495,0.0926698
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,2,1,1,1,0.103212,0.0941407
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,3,1,1,1,0.106153,0.0965923
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,4,1,1,1,0.109586,0.0997794
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,5,1,1,1,0.110566,0.10076
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,6,1,1,1,0.118166,0.108115
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,7,1,1,1,0.118166,0.108115
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,8,1,1,1,0.118166,0.108115
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,9,1,1,1,0.118657,0.108605
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,10,1,1,1,0.118657,0.108605
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,11,1,1,1,0.121598,0.111547
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,12,1,1,1,0.133611,0.125276
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,13,1,1,1,0.135818,0.127727
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,14,1,1,1,0.140721,0.132631
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,15,1,1,1,0.140721,0.132631
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,16,1,1,1,0.146359,0.138269
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,17,1,1,1,0.266242,0.235597
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,18,1,1,1,0.309635,0.27948
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,19,1,1,1,0.310861,0.280706
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,20,1,1,1,0.325325,0.303015
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,21,1,1,1,0.333905,0.312331
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,22,1,1,1,0.335131,0.313802
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,23,1,1,1,0.336602,0.31797
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,24,1,1,1,0.336847,0.318215
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,25,1,1,1,0.338318,0.319686
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,26,1,1,1,0.339544,0.321157
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,27,1,1,1,0.339544,0.321157
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,28,1,1,1,0.343712,0.324344
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,29,1,1,1,0.343712,0.325815
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,30,1,1,1,0.344447,0.326551
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,31,1,1,1,0.347144,0.329002
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,32,1,1,1,0.347879,0.329738
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,33,1,1,1,0.350331,0.331699
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,34,1,1,1,0.351312,0.333905
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,35,1,1,1,0.352292,0.334886
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,36,1,1,1,0.358666,0.340525
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,37,1,1,1,0.378279,0.355724
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,38,1,1,1,0.390782,0.367247
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,39,1,1,1,0.412111,0.389556
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,40,1,1,1,0.44202,0.414562
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,41,1,1,1,0.468497,0.436627
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,42,1,1,1,0.481,0.452807
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,43,1,1,1,0.48762,0.458936
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,44,1,1,1,0.496445,0.466536
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,45,1,1,1,0.502574,0.47242
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,46,1,1,1,0.535425,0.498161
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,47,1,1,1,0.556264,0.519
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,48,1,1,1,0.568031,0.533464
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,49,1,1,1,0.57318,0.538858
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,50,1,1,1,0.577838,0.544987
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,51,1,1,1,0.603089,0.574405
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,52,1,1,1,0.606521,0.578328
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,53,1,1,1,0.608728,0.580534
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,54,1,1,1,0.613876,0.585683
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,55,1,1,1,0.624908,0.596715
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,56,1,1,1,0.631037,0.603579
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,57,1,1,1,0.640843,0.614366
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,58,1,1,1,0.641824,0.615592
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,59,1,1,1,0.645011,0.619515
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,60,1,1,1,0.649179,0.625153
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,61,1,1,1,0.653837,0.631037
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,62,1,1,1,0.65874,0.636676
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,63,1,1,1,0.680069,0.654082
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,64,1,1,1,0.7139,0.686933
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,65,1,1,1,0.73572,0.708997
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,66,1,1,1,0.739642,0.7139
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,67,1,1,1,0.744055,0.719049
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,68,1,1,1,0.746261,0.721991
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,69,1,1,1,0.748468,0.725178
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,70,1,1,1,0.75239,0.731307
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,71,1,1,1,0.753371,0.733023
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,72,1,1,1,0.76759,0.750429
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,73,1,1,1,0.792596,0.778132
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,74,1,1,1,0.794067,0.779848
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,75,1,1,1,0.796028,0.781809
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,76,1,1,1,0.796764,0.783525
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,77,1,1,1,0.797745,0.785732
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,78,1,1,1,0.79897,0.786712
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,79,1,1,1,0.812944,0.802403
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,80,1,1,1,0.817357,0.807306
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,81,1,1,1,0.823976,0.816377
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,82,1,1,1,0.848247,0.831086
/home/andy/git/coordination/gmapping.jpg,naive,marketFrontiers,83,1,1,1,0.862957,0.847021
